area_name,area_type,data_layer,uncertainty_score,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,tonnes,landed_value
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1968,"Patinopecten caurinus","Weathervane scallop","Other demersal invertebrates","Molluscs","USA",Industrial,Landings,Reported,4524.8584000000,6633442.4144
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,1,1968,"Erimacrus isenbeckii","Hair Crab","Lobsters, crabs","Crustaceans","USA",Subsistence,Landings,Unreported,0.1204514556,176.581833920358
"USA (Alaska, Subarctic)",eez,Reconstructed domestic catch,3,1968,"Paralithodes camtschaticus","Red king crab","Lobsters, crabs","Crustaceans","USA",Artisanal,Landings,Reported,37211.1000000000,54551472.6
"USA (Alaska, Subarctic)",eez,Inferred foreign catch,,1968,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Canada",Industrial,Discards,Unreported,1483.2360000000,2174423.976
"USA (Alaska, Subarctic)",eez,Inferred foreign catch,,1968,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Canada",Industrial,Landings,Reported,192.2300000000,281809.179999999
"USA (Alaska, Subarctic)",eez,Inferred foreign catch,,1968,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","China",Industrial,Discards,Unreported,380.9429912040,558462.425105009
"USA (Alaska, Subarctic)",eez,Inferred foreign catch,,1968,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","China",Industrial,Landings,Reported,3056.9026244363,4481419.24742367
"USA (Alaska, Subarctic)",eez,Inferred foreign catch,,1968,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Taiwan",Industrial,Discards,Unreported,82.1210270893,120389.425712964
"USA (Alaska, Subarctic)",eez,Inferred foreign catch,,1968,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Taiwan",Industrial,Landings,Reported,1034.4892943370,1516561.30549797
"USA (Alaska, Subarctic)",eez,Inferred foreign catch,,1968,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Taiwan",Industrial,Landings,Unreported,343.8665531608,504108.366933759
"USA (Alaska, Subarctic)",eez,Inferred foreign catch,,1968,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Hong Kong",Industrial,Discards,Unreported,490.9482025175,719730.06489065
"USA (Alaska, Subarctic)",eez,Inferred foreign catch,,1968,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Hong Kong",Industrial,Landings,Reported,955.7585231331,1401141.99491313
"USA (Alaska, Subarctic)",eez,Inferred foreign catch,,1968,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Hong Kong",Industrial,Landings,Unreported,1412.3250326972,2070468.49793408
"USA (Alaska, Subarctic)",eez,Inferred foreign catch,,1968,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Japan",Industrial,Discards,Unreported,131351.2838774399,192560982.164327
"USA (Alaska, Subarctic)",eez,Inferred foreign catch,,1968,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Japan",Industrial,Landings,Reported,117118.3771035200,171695540.83376
"USA (Alaska, Subarctic)",eez,Inferred foreign catch,,1968,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Discards,Unreported,144.0000000000,211104
"USA (Alaska, Subarctic)",eez,Inferred foreign catch,,1968,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Korea (South)",Industrial,Landings,Reported,149.0770204566,218546.911989338
"USA (Alaska, Subarctic)",eez,Inferred foreign catch,,1968,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Russian Federation",Industrial,Discards,Unreported,20383.1219075486,29881656.7164663
"USA (Alaska, Subarctic)",eez,Inferred foreign catch,,1968,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Russian Federation",Industrial,Landings,Reported,86360.1678399999,126604006.05344
"USA (Alaska, Subarctic)",eez,Inferred foreign catch,,1968,"Marine fishes not identified","Marine fishes nei","Medium demersals (30 - 89 cm)","Other fishes & inverts","Russian Federation",Industrial,Landings,Unreported,701.3684109164,1028206.09040348
"USA (Alaska, Subarctic)",eez,Inferred foreign catch,,1968,"Miscellaneous marine crustaceans","Marine crabs, shrimps, lobsters nei","Shrimps","Crustaceans","China",Industrial,Landings,Reported,559.0468584741,819562.694523005
"USA (Alaska, Subarctic)",eez,Inferred foreign catch,,1968,"Miscellaneous marine crustaceans","Marine crabs, shrimps, lobsters nei","Shrimps","Crustaceans","Russian Federation",Industrial,Landings,Reported,3458.0000000000,5069428.00000001
"USA (Alaska, Subarctic)",eez,Inferred foreign catch,,1968,"Mollusca","Clams, seasnails, squids, octopuses","Cephalopods","Molluscs","China",Industrial,Landings,Reported,362.7864054095,531844.870330364
"USA (Alaska, Subarctic)",eez,Inferred foreign catch,,1968,"Mollusca","Clams, seasnails, squids, octopuses","Cephalopods","Molluscs","Taiwan",Industrial,Landings,Reported,21.5219581046,31551.1905813459
